22393,21.5,35.0
22409,21.5,35.0
22425,21.5,34.9
22465,21.5,34.9
22476,21.5,34.9
22486,21.5,34.9
22497,21.5,34.9
22508,21.5,34.9
22523,21.5,34.8
22539,21.5,34.9
22554,21.5,34.9
22575,21.5,34.9
22616,21.6,34.9
22626,21.6,34.9
22644,21.6,35.0
22660,21.6,34.9
22671,21.6,34.9
22686,21.6,34.9
22697,21.6,34.9
22707,21.6,34.8
22720,21.6,34.9
22731,21.6,34.9
22744,21.6,34.9
22754,21.6,34.8
22767,21.6,34.8
22788,21.6,34.9
22799,21.6,34.9
22814,21.6,34.9
22830,21.6,34.9
22840,21.6,35.0
22856,21.6,35.0
22869,21.6,35.1
22882,21.6,35.1
22892,21.6,35.1
22903,21.6,35.1
22924,21.6,35.2
22939,21.6,35.2
22955,21.6,35.2
22970,21.6,35.2
22986,21.6,35.1
23002,21.6,34.9
23015,21.5,34.8
23030,21.5,34.7
23046,21.5,34.6
23059,21.5,34.7
23069,21.5,34.7
23082,21.5,34.8
23098,21.6,34.9
23111,21.5,34.7
23127,21.5,34.7
23137,21.5,34.7
23148,21.5,34.8
23161,21.5,34.9
23179,21.5,34.8
23189,21.5,34.8
23202,21.5,34.8
23218,21.5,34.7
23234,21.5,34.7
23247,21.5,34.7
23257,21.5,34.7
23268,21.5,34.7
23283,21.5,34.7
23294,21.5,34.7
23304,21.5,34.7
23322,21.5,34.8
23338,21.5,34.7
23354,21.5,34.6
23377,21.5,34.6
23392,21.5,34.6
23405,21.5,34.7
23416,21.5,34.7
23432,21.5,34.8
23447,21.5,34.7
23485,21.5,34.7
23529,21.5,34.7
23542,21.5,34.8
23558,21.5,34.8
23568,21.5,34.8
23596,21.5,34.8
23612,21.5,34.8
23627,21.5,34.8
23638,21.5,34.8
23648,21.5,34.8
23659,21.5,34.8
23670,21.5,34.8
23680,21.5,34.8
23696,21.5,34.7
23719,21.5,34.7
23732,21.5,34.7
23747,21.5,34.7
23771,21.5,34.7
23786,21.5,34.7
23797,21.5,34.7
23812,21.5,34.7
23828,21.4,34.7
23844,21.5,34.8
23857,21.5,34.8
23867,21.5,34.8
23883,21.5,34.8
23896,21.5,34.8
23906,21.5,34.8
23917,21.5,34.8
23927,21.5,34.8
23938,21.5,34.8
23948,21.5,34.8
23961,21.5,34.8
23975,21.5,34.8
23990,21.4,34.7
24006,21.5,34.8
24021,21.5,34.8
24047,21.5,34.7
24063,21.4,34.7
24106,21.4,34.7
24129,21.5,34.7
24147,21.4,34.6
24158,21.4,34.6
24176,21.4,34.6
24186,21.4,34.5
24210,21.4,34.5
24223,21.4,34.5
24238,21.4,34.4
24254,21.4,34.4
24269,21.4,34.4
24285,21.4,34.5
24295,21.4,34.4
24309,21.4,34.5
24319,21.4,34.5
24330,21.4,34.5
24345,21.3,34.4
24356,21.3,34.4
24389,21.3,34.5
24405,21.3,34.4
24415,21.3,34.4
24428,21.3,34.3
24441,21.3,34.3
24454,21.3,34.3
